filename,max_x,max_y,min_x,min_y,label
AgNOR_0561.tiff,1459,671,1437,644,0
AgNOR_0561.tiff,1358,720,1331,693,1
AgNOR_0561.tiff,1390,724,1365,702,0
AgNOR_0561.tiff,1336,782,1302,753,1
AgNOR_0561.tiff,1371,746,1345,716,2
AgNOR_0561.tiff,1365,694,1334,665,1
AgNOR_0561.tiff,1329,665,1295,643,1
AgNOR_0561.tiff,1310,728,1280,698,0
AgNOR_0561.tiff,1305,809,1278,775,1
AgNOR_0561.tiff,1330,806,1302,784,0
AgNOR_0561.tiff,1355,812,1329,788,0
AgNOR_0561.tiff,1380,823,1355,800,0
AgNOR_0561.tiff,1407,819,1378,786,2
AgNOR_0561.tiff,1485,805,1466,780,0
AgNOR_0561.tiff,1510,823,1489,794,3
AgNOR_0561.tiff,1531,841,1505,812,1
AgNOR_0561.tiff,1487,833,1464,807,1
AgNOR_0561.tiff,1452,826,1434,803,0
AgNOR_0561.tiff,1431,836,1413,810,1
AgNOR_0561.tiff,1456,836,1438,818,0
AgNOR_0561.tiff,1334,830,1309,806,0
AgNOR_0561.tiff,1350,829,1333,808,0
AgNOR_0561.tiff,1291,838,1267,815,0
AgNOR_0561.tiff,1569,706,1550,688,0
AgNOR_0561.tiff,1338,698,1312,670,1
AgNOR_0561.tiff,1295,695,1272,672,0
AgNOR_0561.tiff,1292,766,1265,734,4
AgNOR_0561.tiff,1274,786,1253,765,0
AgNOR_0561.tiff,1227,811,1197,780,1
AgNOR_0561.tiff,1233,790,1208,765,1
AgNOR_0561.tiff,1240,749,1211,724,1
AgNOR_0561.tiff,1273,714,1250,688,1
AgNOR_0561.tiff,1251,721,1225,698,2
AgNOR_0561.tiff,1177,799,1146,770,1
AgNOR_0561.tiff,1147,825,1117,797,1
AgNOR_0561.tiff,1116,715,1091,683,0
AgNOR_0561.tiff,1119,809,1095,784,0
AgNOR_0561.tiff,958,813,933,784,1
AgNOR_0561.tiff,909,803,883,780,0
AgNOR_0561.tiff,927,782,902,753,1
AgNOR_0561.tiff,903,744,870,715,2
AgNOR_0561.tiff,907,708,871,680,1
AgNOR_0561.tiff,926,667,897,642,0
AgNOR_0561.tiff,898,669,871,646,1
AgNOR_0561.tiff,928,717,904,693,1
AgNOR_0561.tiff,975,672,951,652,1
AgNOR_0561.tiff,976,696,955,670,1
AgNOR_0561.tiff,1008,678,982,654,1
AgNOR_0561.tiff,970,774,937,747,0
AgNOR_0561.tiff,903,776,878,746,1
AgNOR_0561.tiff,820,762,794,725,2
AgNOR_0561.tiff,805,678,780,654,0
AgNOR_0561.tiff,845,662,825,629,2
AgNOR_0561.tiff,842,771,823,740,1
AgNOR_0561.tiff,847,813,824,784,0
AgNOR_0561.tiff,836,824,811,806,0
AgNOR_0561.tiff,796,795,772,771,0
AgNOR_0561.tiff,823,805,800,772,3
AgNOR_0561.tiff,967,734,943,713,1
AgNOR_0561.tiff,976,752,954,726,0
AgNOR_0561.tiff,1034,642,1006,617,0
AgNOR_0561.tiff,866,807,844,775,3
AgNOR_0561.tiff,770,741,740,713,1
AgNOR_0561.tiff,741,723,719,703,0
AgNOR_0561.tiff,744,751,716,724,0
AgNOR_0561.tiff,698,778,669,746,3
AgNOR_0561.tiff,680,748,646,718,0
AgNOR_0561.tiff,729,695,700,666,1
AgNOR_0561.tiff,759,677,732,654,0
AgNOR_0561.tiff,779,676,756,644,1
AgNOR_0561.tiff,715,735,691,704,3
AgNOR_0561.tiff,686,713,662,681,1
AgNOR_0561.tiff,663,694,640,671,1
AgNOR_0561.tiff,658,720,633,695,1
AgNOR_0561.tiff,704,682,686,663,0
AgNOR_0561.tiff,706,714,681,682,1
AgNOR_0561.tiff,682,795,656,768,0
AgNOR_0561.tiff,711,817,680,792,1
AgNOR_0561.tiff,653,775,624,743,1
AgNOR_0561.tiff,769,808,744,784,1
AgNOR_0561.tiff,805,833,778,796,3
AgNOR_0561.tiff,857,833,833,811,0
AgNOR_0561.tiff,784,706,755,682,2
AgNOR_0561.tiff,693,835,667,807,0
AgNOR_0561.tiff,723,826,701,799,2
AgNOR_0561.tiff,714,792,687,772,0
AgNOR_0561.tiff,609,739,585,714,0
AgNOR_0561.tiff,551,811,522,776,3
AgNOR_0561.tiff,520,824,492,799,1
AgNOR_0561.tiff,442,834,419,805,0
AgNOR_0561.tiff,419,801,390,773,2
AgNOR_0561.tiff,516,690,492,663,1
AgNOR_0561.tiff,461,740,429,705,1
AgNOR_0561.tiff,461,692,435,664,2
AgNOR_0561.tiff,390,836,363,814,1
AgNOR_0561.tiff,296,386,271,355,1
AgNOR_0561.tiff,333,389,298,363,2
AgNOR_0561.tiff,312,345,291,326,0
AgNOR_0561.tiff,322,420,298,401,0
AgNOR_0561.tiff,293,432,264,407,1
AgNOR_0561.tiff,290,450,255,427,0
AgNOR_0561.tiff,386,431,364,403,1
AgNOR_0561.tiff,367,413,342,390,3
AgNOR_0561.tiff,385,378,364,357,2
AgNOR_0561.tiff,413,387,394,368,0
AgNOR_0561.tiff,441,403,408,374,1
AgNOR_0561.tiff,480,383,445,360,1
AgNOR_0561.tiff,431,352,394,333,3
AgNOR_0561.tiff,441,428,419,405,0
AgNOR_0561.tiff,374,389,350,368,0
AgNOR_0561.tiff,401,404,373,384,0
AgNOR_0561.tiff,425,431,403,404,0
AgNOR_0561.tiff,503,402,475,374,1
AgNOR_0561.tiff,554,373,530,345,2
AgNOR_0561.tiff,584,381,562,354,1
AgNOR_0561.tiff,613,376,589,349,1
AgNOR_0561.tiff,641,370,613,348,0
AgNOR_0561.tiff,628,414,607,387,0
AgNOR_0561.tiff,583,430,546,388,2
AgNOR_0561.tiff,540,412,516,386,0
AgNOR_0561.tiff,508,423,482,401,0
AgNOR_0561.tiff,409,484,384,452,3
AgNOR_0561.tiff,550,353,527,330,0
AgNOR_0561.tiff,707,408,688,388,0
AgNOR_0561.tiff,780,402,752,375,2
AgNOR_0561.tiff,832,409,807,379,0
AgNOR_0561.tiff,820,386,789,365,0
AgNOR_0561.tiff,781,373,760,354,0
AgNOR_0561.tiff,786,346,760,320,0
AgNOR_0561.tiff,759,358,739,341,0
AgNOR_0561.tiff,747,412,720,392,0
AgNOR_0561.tiff,741,468,716,439,1
AgNOR_0561.tiff,839,491,812,464,1
AgNOR_0561.tiff,875,484,848,460,0
AgNOR_0561.tiff,871,461,849,434,0
AgNOR_0561.tiff,923,460,897,432,1
AgNOR_0561.tiff,944,412,901,384,4
AgNOR_0561.tiff,897,399,863,370,1
AgNOR_0561.tiff,849,382,819,352,1
AgNOR_0561.tiff,995,392,966,360,1
AgNOR_0561.tiff,1078,386,1048,347,1
AgNOR_0561.tiff,1123,364,1099,342,2
AgNOR_0561.tiff,1214,375,1187,340,1
AgNOR_0561.tiff,1219,354,1170,326,2
AgNOR_0561.tiff,1224,496,1192,452,1
AgNOR_0561.tiff,73,1168,50,1135,2
AgNOR_0561.tiff,102,1118,73,1093,2
AgNOR_0561.tiff,80,1077,51,1051,5
AgNOR_0561.tiff,108,1082,88,1063,0
AgNOR_0561.tiff,141,1076,121,1041,1
AgNOR_0561.tiff,122,1067,102,1040,1
AgNOR_0561.tiff,122,1036,98,1014,0
AgNOR_0561.tiff,143,1030,114,1000,2
AgNOR_0561.tiff,180,1052,156,1022,0
AgNOR_0561.tiff,199,1065,179,1038,1
AgNOR_0561.tiff,176,1073,156,1049,0
AgNOR_0561.tiff,175,1107,150,1079,2
AgNOR_0561.tiff,203,1086,177,1068,0
AgNOR_0561.tiff,204,1132,178,1103,1
AgNOR_0561.tiff,193,1160,163,1128,1
AgNOR_0561.tiff,134,1162,106,1137,1
AgNOR_0561.tiff,103,1171,73,1144,0
AgNOR_0561.tiff,123,1176,100,1157,1
AgNOR_0561.tiff,165,1176,140,1153,0
AgNOR_0561.tiff,232,1055,204,1025,2
AgNOR_0561.tiff,252,1053,226,1020,1
AgNOR_0561.tiff,276,1038,243,1013,1
AgNOR_0561.tiff,94,1047,71,1021,1
AgNOR_0561.tiff,44,1038,14,1011,2
AgNOR_0561.tiff,234,1013,203,989,0
AgNOR_0561.tiff,273,1010,242,985,2
AgNOR_0561.tiff,301,996,275,973,0
AgNOR_0561.tiff,322,1130,290,1101,1
AgNOR_0561.tiff,342,1166,318,1138,0
AgNOR_0561.tiff,380,1116,350,1089,1
AgNOR_0561.tiff,365,1066,341,1037,1
AgNOR_0561.tiff,343,1076,315,1046,1
AgNOR_0561.tiff,404,1057,373,1032,2
AgNOR_0561.tiff,394,1017,371,991,0
AgNOR_0561.tiff,420,1038,394,1004,2
AgNOR_0561.tiff,456,1063,419,1038,2
AgNOR_0561.tiff,440,1088,413,1066,0
AgNOR_0561.tiff,467,1105,437,1080,4
AgNOR_0561.tiff,406,1081,378,1059,1
AgNOR_0561.tiff,384,1090,362,1065,0
AgNOR_0561.tiff,417,1134,393,1104,3
AgNOR_0561.tiff,393,1140,361,1113,4
AgNOR_0561.tiff,411,1163,384,1134,2
AgNOR_0561.tiff,443,1128,422,1100,0
AgNOR_0561.tiff,445,1144,426,1125,0
AgNOR_0561.tiff,488,1164,461,1133,1
AgNOR_0561.tiff,504,1141,482,1120,0
AgNOR_0561.tiff,525,1157,502,1135,0
AgNOR_0561.tiff,527,1120,507,1092,0
AgNOR_0561.tiff,519,1071,492,1044,1
AgNOR_0561.tiff,558,1053,536,1027,1
AgNOR_0561.tiff,540,1054,518,1032,0
AgNOR_0561.tiff,514,1044,492,1016,0
AgNOR_0561.tiff,549,1088,519,1058,1
AgNOR_0561.tiff,579,1077,549,1048,1
AgNOR_0561.tiff,601,1062,579,1033,0
AgNOR_0561.tiff,529,1018,505,987,1
AgNOR_0561.tiff,567,1007,540,982,1
AgNOR_0561.tiff,587,1031,551,1000,1
AgNOR_0561.tiff,582,1003,582,1003,1
AgNOR_0561.tiff,553,1115,527,1090,3
AgNOR_0561.tiff,543,1141,506,1120,1
AgNOR_0561.tiff,600,1162,578,1136,1
AgNOR_0561.tiff,613,1133,592,1115,0
AgNOR_0561.tiff,366,1022,342,995,2
AgNOR_0561.tiff,331,1035,309,1009,2
AgNOR_0561.tiff,320,1054,295,1020,2
AgNOR_0561.tiff,493,998,467,966,1
AgNOR_0561.tiff,509,999,488,972,0
AgNOR_0561.tiff,544,987,516,962,1
AgNOR_0561.tiff,357,996,326,971,1
AgNOR_0561.tiff,503,1177,479,1151,2
AgNOR_0561.tiff,450,1177,428,1152,1
AgNOR_0561.tiff,568,1177,543,1157,0
AgNOR_0561.tiff,653,1177,625,1154,0
AgNOR_0561.tiff,672,1127,651,1097,1
AgNOR_0561.tiff,688,1154,665,1120,1
AgNOR_0561.tiff,701,1121,672,1098,1
AgNOR_0561.tiff,673,1044,633,1021,2
AgNOR_0561.tiff,715,1030,688,1007,1
AgNOR_0561.tiff,742,1043,721,1024,1
AgNOR_0561.tiff,806,1177,776,1156,1
AgNOR_0561.tiff,847,1177,821,1153,1
AgNOR_0561.tiff,834,1161,802,1130,0
AgNOR_0561.tiff,876,1163,850,1137,1
AgNOR_0561.tiff,876,1137,847,1116,2
AgNOR_0561.tiff,890,1069,861,1045,2
AgNOR_0561.tiff,754,1023,733,994,1
AgNOR_0561.tiff,929,1121,905,1096,2
AgNOR_0561.tiff,955,1135,927,1109,1
AgNOR_0561.tiff,973,1122,949,1093,1
AgNOR_0561.tiff,1018,1123,989,1096,1
AgNOR_0561.tiff,1008,1084,981,1060,1
AgNOR_0561.tiff,1046,1107,1016,1078,1
AgNOR_0561.tiff,1035,1075,1006,1052,1
AgNOR_0561.tiff,1042,1055,1019,1031,0
AgNOR_0561.tiff,1048,1021,1022,998,0
AgNOR_0561.tiff,1096,1098,1070,1068,2
AgNOR_0561.tiff,1118,1067,1093,1041,1
AgNOR_0561.tiff,1090,1067,1065,1042,2
AgNOR_0561.tiff,1056,1074,1038,1054,3
AgNOR_0561.tiff,1060,1152,1039,1130,1
AgNOR_0561.tiff,1077,1136,1055,1112,1
AgNOR_0561.tiff,1073,1116,1051,1089,1
AgNOR_0561.tiff,1104,1147,1081,1115,1
AgNOR_0561.tiff,1038,1166,1008,1140,1
AgNOR_0561.tiff,1143,1155,1114,1121,1
AgNOR_0561.tiff,1155,1059,1133,1030,0
AgNOR_0561.tiff,1167,1173,1140,1142,1
AgNOR_0561.tiff,1118,1174,1093,1148,0
AgNOR_0561.tiff,1232,1152,1197,1129,1
AgNOR_0561.tiff,1242,1095,1217,1069,0
AgNOR_0561.tiff,1181,1087,1154,1058,2
AgNOR_0561.tiff,1258,1073,1235,1044,1
AgNOR_0561.tiff,1281,1029,1250,998,0
AgNOR_0561.tiff,1316,1029,1289,1001,1
AgNOR_0561.tiff,1296,1119,1261,1091,3
AgNOR_0561.tiff,1266,1143,1238,1112,2
AgNOR_0561.tiff,1305,1146,1280,1124,1
AgNOR_0561.tiff,1292,1165,1265,1140,0
AgNOR_0561.tiff,1322,1177,1294,1146,3
AgNOR_0561.tiff,1341,1177,1318,1149,1
AgNOR_0561.tiff,1345,1142,1323,1120,0
AgNOR_0561.tiff,1319,1120,1300,1089,1
AgNOR_0561.tiff,1336,1124,1315,1095,1
AgNOR_0561.tiff,1359,1107,1331,1078,2
AgNOR_0561.tiff,1372,1136,1350,1105,1
AgNOR_0561.tiff,1383,1117,1364,1096,0
AgNOR_0561.tiff,1392,1147,1372,1122,1
AgNOR_0561.tiff,1377,1175,1355,1151,1
AgNOR_0561.tiff,1404,1177,1380,1149,1
AgNOR_0561.tiff,1340,1079,1319,1056,0
AgNOR_0561.tiff,1472,1072,1447,1042,1
AgNOR_0561.tiff,1466,1038,1438,1011,2
AgNOR_0561.tiff,1518,1127,1494,1095,6
AgNOR_0561.tiff,1542,1079,1514,1052,4
AgNOR_0561.tiff,1564,1087,1539,1058,2
AgNOR_0561.tiff,1550,1109,1522,1084,1
AgNOR_0561.tiff,1512,1055,1492,1031,0
AgNOR_0561.tiff,1543,1039,1515,1011,1
AgNOR_0561.tiff,1442,1019,1409,991,1
AgNOR_0561.tiff,1463,1009,1442,988,0
AgNOR_0561.tiff,1491,1006,1466,985,1
AgNOR_0561.tiff,1530,973,1506,944,2
AgNOR_0561.tiff,1546,987,1521,967,0
AgNOR_0561.tiff,1549,939,1523,906,1
AgNOR_0561.tiff,1531,924,1502,895,1
AgNOR_0561.tiff,1497,902,1463,876,1
AgNOR_0561.tiff,1519,875,1488,845,1
AgNOR_0561.tiff,1555,859,1523,830,1
AgNOR_0561.tiff,1560,889,1529,863,2
AgNOR_0561.tiff,1411,882,1381,854,4
AgNOR_0561.tiff,1448,860,1419,833,1
AgNOR_0561.tiff,1465,872,1445,845,1
AgNOR_0561.tiff,1491,860,1460,834,4
AgNOR_0561.tiff,1366,911,1335,887,3
AgNOR_0561.tiff,1388,940,1362,908,2
AgNOR_0561.tiff,1364,940,1339,914,2
AgNOR_0561.tiff,1305,927,1280,899,1
AgNOR_0561.tiff,1299,956,1272,933,0
AgNOR_0561.tiff,1305,997,1279,971,1
AgNOR_0561.tiff,1404,1006,1378,981,2
AgNOR_0561.tiff,1404,978,1381,948,1
AgNOR_0561.tiff,1398,959,1369,934,0
AgNOR_0561.tiff,1488,953,1463,917,3
AgNOR_0561.tiff,1370,855,1336,826,2
AgNOR_0561.tiff,1322,852,1290,825,1
AgNOR_0561.tiff,1258,841,1230,812,2
AgNOR_0561.tiff,1266,897,1245,875,0
AgNOR_0561.tiff,1282,914,1258,888,1
AgNOR_0561.tiff,1242,918,1215,887,2
AgNOR_0561.tiff,1263,935,1240,908,1
AgNOR_0561.tiff,1270,970,1243,934,1
AgNOR_0561.tiff,1194,964,1174,939,0
AgNOR_0561.tiff,1182,946,1151,920,1
AgNOR_0561.tiff,1184,922,1156,896,0
AgNOR_0561.tiff,1227,883,1201,854,0
AgNOR_0561.tiff,1215,896,1189,871,11
AgNOR_0561.tiff,1195,838,1170,812,1
AgNOR_0561.tiff,1194,862,1162,840,1
AgNOR_0561.tiff,1175,842,1152,818,1
AgNOR_0561.tiff,1212,837,1193,815,0
AgNOR_0561.tiff,1161,891,1141,847,1
AgNOR_0561.tiff,1146,858,1130,834,1
AgNOR_0561.tiff,1379,978,1355,958,0
AgNOR_0561.tiff,1385,996,1362,974,2
AgNOR_0561.tiff,1107,884,1076,855,1
AgNOR_0561.tiff,1114,859,1092,839,0
AgNOR_0561.tiff,1121,940,1097,917,1
AgNOR_0561.tiff,1116,915,1086,883,3
AgNOR_0561.tiff,1091,934,1067,902,2
AgNOR_0561.tiff,1162,977,1136,951,0
AgNOR_0561.tiff,773,936,752,899,1
AgNOR_0561.tiff,800,940,774,909,1
AgNOR_0561.tiff,730,927,696,900,2
AgNOR_0561.tiff,693,936,666,910,3
AgNOR_0561.tiff,698,905,667,883,4
AgNOR_0561.tiff,625,939,599,910,1
AgNOR_0561.tiff,652,967,623,937,1
AgNOR_0561.tiff,678,992,655,967,2
AgNOR_0561.tiff,722,982,690,951,2
AgNOR_0561.tiff,707,1000,682,976,1
AgNOR_0561.tiff,225,95,202,66,0
AgNOR_0561.tiff,334,29,313,3,0
AgNOR_0561.tiff,367,73,350,42,0
AgNOR_0561.tiff,654,48,636,29,0
AgNOR_0561.tiff,770,18,739,0,0
AgNOR_0561.tiff,978,71,946,47,3
AgNOR_0561.tiff,1112,30,1092,2,2
AgNOR_0561.tiff,1402,31,1382,9,0
AgNOR_0561.tiff,1425,23,1399,0,1
AgNOR_0561.tiff,1335,24,1315,4,0
AgNOR_0561.tiff,1353,119,1333,102,0
AgNOR_0561.tiff,1532,292,1499,268,2
AgNOR_0561.tiff,1569,258,1536,231,1
AgNOR_0561.tiff,1408,329,1381,297,0
AgNOR_0561.tiff,1403,254,1381,229,0
AgNOR_0561.tiff,1081,328,1057,308,0
AgNOR_0561.tiff,1052,224,1032,205,0
AgNOR_0561.tiff,928,303,900,280,2
AgNOR_0561.tiff,817,291,794,262,1
AgNOR_0561.tiff,876,316,846,294,1
AgNOR_0561.tiff,729,298,709,280,0
AgNOR_0561.tiff,557,267,532,238,2
AgNOR_0561.tiff,545,276,522,252,0
AgNOR_0561.tiff,401,249,374,229,2
AgNOR_0561.tiff,416,196,394,174,2
AgNOR_0561.tiff,39,281,16,256,2
AgNOR_0561.tiff,496,514,477,498,0
AgNOR_0561.tiff,659,515,639,491,3
AgNOR_0561.tiff,653,479,634,456,1
AgNOR_0561.tiff,886,538,866,504,2
AgNOR_0561.tiff,1002,511,980,485,0
AgNOR_0561.tiff,1294,422,1271,395,3
AgNOR_0561.tiff,1542,506,1518,481,0
AgNOR_0561.tiff,1350,640,1331,620,0
AgNOR_0561.tiff,1082,801,1058,779,1
AgNOR_0561.tiff,781,836,760,805,0
AgNOR_0561.tiff,734,949,709,931,0
AgNOR_0561.tiff,608,880,584,855,1
AgNOR_0561.tiff,589,850,566,820,1
AgNOR_0561.tiff,542,863,519,832,1
AgNOR_0561.tiff,537,836,511,814,0
AgNOR_0561.tiff,528,867,509,847,0
AgNOR_0561.tiff,609,914,581,884,1
AgNOR_0561.tiff,585,873,561,849,2
AgNOR_0561.tiff,597,948,572,924,1
AgNOR_0561.tiff,547,915,524,885,0
AgNOR_0561.tiff,529,907,495,883,1
AgNOR_0561.tiff,496,893,471,867,1
AgNOR_0561.tiff,497,846,468,818,3
AgNOR_0561.tiff,475,878,453,852,1
AgNOR_0561.tiff,501,865,469,838,4
AgNOR_0561.tiff,516,795,491,770,0
AgNOR_0561.tiff,529,768,507,747,1
AgNOR_0561.tiff,464,767,438,743,3
AgNOR_0561.tiff,402,812,371,789,2
AgNOR_0561.tiff,415,868,384,842,3
AgNOR_0561.tiff,420,907,389,875,3
AgNOR_0561.tiff,456,914,430,879,1
AgNOR_0561.tiff,403,941,375,912,0
AgNOR_0561.tiff,368,932,338,903,1
AgNOR_0561.tiff,337,915,310,888,3
AgNOR_0561.tiff,257,774,229,749,1
AgNOR_0561.tiff,275,779,254,750,2
AgNOR_0561.tiff,290,822,253,796,1
AgNOR_0561.tiff,309,855,279,828,3
AgNOR_0561.tiff,284,869,253,845,2
AgNOR_0561.tiff,273,905,247,875,1
AgNOR_0561.tiff,298,911,273,883,1
AgNOR_0561.tiff,282,936,259,910,1
AgNOR_0561.tiff,317,933,297,908,0
AgNOR_0561.tiff,228,921,198,895,2
AgNOR_0561.tiff,235,947,203,918,1
AgNOR_0561.tiff,398,849,375,824,0
AgNOR_0561.tiff,305,799,284,780,0
AgNOR_0561.tiff,237,851,210,829,0
AgNOR_0561.tiff,335,821,314,785,2
AgNOR_0561.tiff,183,908,159,876,1
AgNOR_0561.tiff,91,910,70,882,1
AgNOR_0561.tiff,18,848,0,829,1
AgNOR_0561.tiff,28,716,9,687,0
AgNOR_0561.tiff,122,628,101,610,0
AgNOR_0561.tiff,257,743,225,716,1
AgNOR_0561.tiff,261,713,234,687,2
AgNOR_0561.tiff,261,687,234,663,2
AgNOR_0561.tiff,237,758,205,729,1
AgNOR_0561.tiff,102,605,75,566,0
AgNOR_0561.tiff,288,715,262,684,1
AgNOR_0561.tiff,327,703,299,676,2
AgNOR_0561.tiff,441,717,415,692,0
AgNOR_0561.tiff,391,696,364,669,1
AgNOR_0561.tiff,513,735,492,708,1
AgNOR_0561.tiff,545,738,518,711,2
AgNOR_0561.tiff,567,754,542,729,1
AgNOR_0561.tiff,517,759,491,738,1
AgNOR_0561.tiff,487,691,461,659,1
AgNOR_0561.tiff,433,687,404,658,1
AgNOR_0561.tiff,636,735,617,717,0
AgNOR_0561.tiff,816,658,794,638,0
AgNOR_0561.tiff,848,735,821,698,0
AgNOR_0561.tiff,904,592,884,572,0
AgNOR_0561.tiff,939,681,920,664,0
AgNOR_0561.tiff,961,710,941,680,3
AgNOR_0561.tiff,1235,622,1211,597,1
AgNOR_0561.tiff,1193,499,1174,475,0
AgNOR_0561.tiff,687,403,655,380,1
AgNOR_0561.tiff,726,394,697,369,2
AgNOR_0561.tiff,150,526,129,493,2
AgNOR_0561.tiff,809,228,779,198,4
AgNOR_0561.tiff,98,998,67,964,2
AgNOR_0561.tiff,130,985,102,953,0
AgNOR_0561.tiff,281,980,254,948,3
AgNOR_0561.tiff,15,994,0,971,1
AgNOR_0561.tiff,242,977,221,958,0
AgNOR_0561.tiff,317,965,292,934,0
AgNOR_0561.tiff,356,961,330,931,4
AgNOR_0561.tiff,386,977,363,942,1
AgNOR_0561.tiff,408,991,379,962,2
AgNOR_0561.tiff,450,990,429,959,0
AgNOR_0561.tiff,457,1011,436,988,0
AgNOR_0561.tiff,472,923,452,895,0
AgNOR_0561.tiff,525,960,499,929,1
AgNOR_0561.tiff,557,963,531,932,0
AgNOR_0561.tiff,586,987,557,954,2
AgNOR_0561.tiff,616,985,586,949,1
AgNOR_0561.tiff,687,973,670,950,0
AgNOR_0561.tiff,70,1123,50,1101,0
AgNOR_2864.tiff,76,66,43,34,3
AgNOR_2864.tiff,67,144,43,100,2
AgNOR_2864.tiff,94,173,72,147,0
AgNOR_2864.tiff,209,128,182,98,2
AgNOR_2864.tiff,204,163,180,137,0
AgNOR_2864.tiff,205,207,176,177,1
AgNOR_2864.tiff,185,163,160,142,0
AgNOR_2864.tiff,304,139,279,116,1
AgNOR_2864.tiff,309,152,286,136,0
AgNOR_2864.tiff,312,177,284,154,1
AgNOR_2864.tiff,348,164,312,136,1
AgNOR_2864.tiff,352,130,332,108,0
AgNOR_2864.tiff,405,167,361,142,1
AgNOR_2864.tiff,381,136,344,110,1
AgNOR_2864.tiff,389,146,350,127,1
AgNOR_2864.tiff,392,103,361,81,0
AgNOR_2864.tiff,423,92,395,68,0
AgNOR_2864.tiff,365,94,335,71,2
AgNOR_2864.tiff,375,74,354,48,2
AgNOR_2864.tiff,470,52,442,26,1
AgNOR_2864.tiff,455,86,429,62,1
AgNOR_2864.tiff,535,50,505,27,1
AgNOR_2864.tiff,561,193,521,161,2
AgNOR_2864.tiff,442,41,413,21,2
AgNOR_2864.tiff,605,127,578,97,1
AgNOR_2864.tiff,594,71,561,39,1
AgNOR_2864.tiff,619,97,587,72,3
AgNOR_2864.tiff,643,120,617,95,2
AgNOR_2864.tiff,653,74,631,47,0
AgNOR_2864.tiff,674,106,640,75,2
AgNOR_2864.tiff,698,109,673,79,1
AgNOR_2864.tiff,690,76,665,51,1
AgNOR_2864.tiff,669,140,641,112,2
AgNOR_2864.tiff,658,166,634,144,0
AgNOR_2864.tiff,677,180,657,156,0
AgNOR_2864.tiff,747,170,725,145,0
AgNOR_2864.tiff,642,47,603,5,1
AgNOR_2864.tiff,607,26,569,0,1
AgNOR_2864.tiff,571,34,541,6,0
AgNOR_2864.tiff,538,17,508,0,1
AgNOR_2864.tiff,500,29,475,5,1
AgNOR_2864.tiff,425,23,398,0,1
AgNOR_2864.tiff,749,138,723,104,1
AgNOR_2864.tiff,762,95,735,63,1
AgNOR_2864.tiff,788,81,763,61,1
AgNOR_2864.tiff,847,118,822,94,1
AgNOR_2864.tiff,811,125,781,97,1
AgNOR_2864.tiff,849,145,827,125,1
AgNOR_2864.tiff,876,138,849,113,1
AgNOR_2864.tiff,899,148,880,128,1
AgNOR_2864.tiff,952,140,923,115,3
AgNOR_2864.tiff,976,141,961,124,0
AgNOR_2864.tiff,1002,170,979,145,0
AgNOR_2864.tiff,1006,140,982,119,0
AgNOR_2864.tiff,995,111,974,91,0
AgNOR_2864.tiff,1019,95,990,66,1
AgNOR_2864.tiff,864,29,829,2,2
AgNOR_2864.tiff,961,83,940,59,1
AgNOR_2864.tiff,827,133,807,111,1
AgNOR_2864.tiff,824,161,795,136,2
AgNOR_2864.tiff,862,170,835,145,1
AgNOR_2864.tiff,881,173,861,153,1
AgNOR_2864.tiff,906,186,881,161,1
AgNOR_2864.tiff,923,171,896,144,1
AgNOR_2864.tiff,978,165,952,142,2
AgNOR_2864.tiff,938,92,921,70,0
AgNOR_2864.tiff,788,164,761,141,1
AgNOR_2864.tiff,813,204,786,174,1
AgNOR_2864.tiff,777,201,751,170,1
AgNOR_2864.tiff,837,176,815,157,0
AgNOR_2864.tiff,876,199,854,175,1
AgNOR_2864.tiff,941,197,913,177,1
AgNOR_2864.tiff,948,194,932,175,0
AgNOR_2864.tiff,985,192,960,168,1
AgNOR_2864.tiff,846,197,825,178,0
AgNOR_2864.tiff,906,206,883,186,0
AgNOR_2864.tiff,762,167,745,144,0
AgNOR_2864.tiff,1024,195,996,168,1
AgNOR_2864.tiff,1039,119,1009,83,3
AgNOR_2864.tiff,1054,87,1021,63,1
AgNOR_2864.tiff,1050,192,1022,174,1
AgNOR_2864.tiff,1011,18,992,0,0
AgNOR_2864.tiff,1118,26,1086,1,1
AgNOR_2864.tiff,1271,29,1244,2,0
AgNOR_2864.tiff,1300,22,1276,0,3
AgNOR_2864.tiff,1336,141,1308,117,1
AgNOR_2864.tiff,1325,167,1298,139,1
AgNOR_2864.tiff,1294,202,1271,175,2
AgNOR_2864.tiff,1363,108,1339,79,1
AgNOR_2864.tiff,1371,69,1349,42,1
AgNOR_2864.tiff,1396,39,1373,16,1
AgNOR_2864.tiff,1426,78,1402,55,1
AgNOR_2864.tiff,1389,118,1365,94,0
AgNOR_2864.tiff,1366,145,1340,123,2
AgNOR_2864.tiff,1358,184,1326,155,1
AgNOR_2864.tiff,1413,199,1387,172,1
AgNOR_2864.tiff,1453,193,1428,168,0
AgNOR_2864.tiff,1447,86,1421,64,1
AgNOR_2864.tiff,1411,104,1389,81,0
AgNOR_2864.tiff,1462,76,1439,57,0
AgNOR_2864.tiff,1564,70,1537,43,1
AgNOR_2864.tiff,1377,210,1349,181,1
AgNOR_2864.tiff,1329,210,1304,186,1
AgNOR_2864.tiff,1476,213,1452,184,1
AgNOR_2864.tiff,1524,210,1498,184,1
AgNOR_2864.tiff,1536,62,1510,31,2
